STATION_ID,DATE,SUNSHINE_DURATION,SNOW_DEPTH,PRESSURE_AIR,TEMPERATURE_AIR,HUMIDITY,TEMPERATURE_AIR_MAX,TEMPERATURE_AIR_MIN,STATION_NAME
722,2020-07-20,3917,0.0,888.21,11.2,85.08,15.2,7.4,Brocken
722,2020-07-21,9217,0.0,891.45,10.0,71.08,14.2,6.8,Brocken
722,2020-07-22,6417,0.0,891.24,10.1,73.42,14.1,6.4,Brocken
722,2020-07-23,6783,0.0,887.39,11.6,67.29,16.3,7.1,Brocken
722,2020-07-24,5883,0.0,883.12,13.2,69.25,17.1,10.5,Brocken
722,2020-07-25,4.7,0.0,884.05,13.1,81.08,16.5,10.2,Brocken
722,2020-07-26,4233,0.0,882.77,12.4,86.0,15.7,9.9,Brocken
722,2020-07-27,4217,0.0,886.42,12.8,77.17,16.0,10.4,Brocken
722,2020-07-28,6683,0.0,882.62,13.2,74.67,17.0,8.6,Brocken
722,2020-07-29,8633,0.0,887.99,9.5,77.71,13.2,6.0,Brocken
722,2020-07-30,15033,0.0,890.83,12.8,59.92,18.6,7.1,Brocken
722,2020-07-31,15.0,0.0,890.54,16.4,57.75,21.2,11.6,Brocken
722,2020-08-01,8.3,0.0,888.38,19.8,54.29,25.8,14.3,Brocken
722,2020-08-02,967,0.0,885.46,14.1,90.42,18.3,9.7,Brocken
722,2020-08-03,8233,0.0,883.46,10.0,82.5,13.8,7.0,Brocken
722,2020-08-04,8933,0.0,885.8,10.5,76.13,13.9,7.4,Brocken
722,2020-08-05,14767,0.0,889.52,14.3,56.33,18.4,9.9,Brocken
722,2020-08-06,14583,0.0,893.23,18.3,43.25,22.3,15.1,Brocken
722,2020-08-07,11217,0.0,894.33,19.4,58.42,22.8,16.1,Brocken
722,2020-08-08,8.9,0.0,894.02,22.3,50.54,26.7,19.4,Brocken
722,2020-08-09,6.7,0.0,892.29,22.2,50.96,25.2,19.4,Brocken
722,2020-08-10,3.35,0.0,890.56,17.5,74.46,20.0,15.2,Brocken
722,2020-08-11,9333,0.0,891.52,19.2,67.13,22.1,16.3,Brocken
840,2011-01-01,0.0,68.0,910.0,-4.3,99.0,-2.7,-6.3,Carlsfeld
840,2011-01-02,0.0,66.0,910.6,-4.9,98.0,-4.2,-5.3,Carlsfeld
840,2011-01-03,0.0,72.0,913.0,-5.9,97.0,-5.1,-8.3,Carlsfeld
840,2011-01-04,1.1,71.0,911.2,-8.5,94.0,-6.9,-9.6,Carlsfeld
840,2011-01-05,0.0,70.0,906.7,-9.8,94.0,-7.6,-10.8,Carlsfeld
840,2011-01-06,0.0,68.0,900.5,-3.4,96.0,1.1,-8.7,Carlsfeld
840,2011-01-07,0.0,65.0,905.9,3.1,100.0,4.6,1.1,Carlsfeld
840,2011-01-08,0.0,51.0,907.4,4.0,99.0,4.8,3.0,Carlsfeld
840,2011-01-09,3.1,42.0,907.9,3.4,92.0,5.7,-1.0,Carlsfeld
840,2011-01-10,4.9,39.0,914.3,-2.3,95.0,-0.4,-4.0,Carlsfeld
840,2011-01-11,0.0,38.0,906.4,-1.5,100.0,-0.7,-2.1,Carlsfeld
840,2011-01-12,0.0,38.0,909.0,-0.5,99.0,0.6,-1.6,Carlsfeld
840,2011-01-13,0.0,37.0,906.7,4.0,100.0,6.4,0.6,Carlsfeld
840,2011-01-14,0.0,24.0,909.8,5.4,100.0,6.4,3.7,Carlsfeld
840,2011-01-16,6.2,12.0,920.4,2.9,77.0,7.8,-1.4,Carlsfeld
840,2011-01-17,7.7,11.0,918.9,3.1,76.0,9.0,-0.5,Carlsfeld
840,2011-01-18,0.0,10.0,917.5,2.2,96.0,3.3,0.6,Carlsfeld
840,2011-01-19,0.0,9.0,917.0,-2.1,98.0,1.1,-3.5,Carlsfeld
840,2011-01-20,0.0,17.0,917.6,-4.3,98.0,-3.2,-5.9,Carlsfeld
840,2011-01-21,0.0,24.0,921.9,-6.8,97.0,-5.7,-7.4,Carlsfeld
840,2011-01-22,3.2,22.0,920.6,-7.3,92.0,-4.0,-10.5,Carlsfeld
840,2011-01-23,0.0,22.0,915.6,-5.0,98.0,-3.3,-9.0,Carlsfeld
840,2011-01-24,0.0,30.0,912.7,-3.2,99.0,-2.8,-3.6,Carlsfeld
840,2011-01-25,0.0,32.0,903.2,-3.1,99.0,-2.7,-3.5,Carlsfeld
840,2011-01-26,0.0,48.0,901.9,-4.1,96.0,-2.8,-7.5,Carlsfeld
840,2011-01-27,0.0,44.0,910.2,-7.0,96.0,-5.8,-9.0,Carlsfeld
840,2011-01-28,7.6,42.0,915.2,-6.4,92.0,-4.7,-8.5,Carlsfeld
840,2011-01-29,8.7,39.0,912.6,-7.3,79.0,-2.9,-10.3,Carlsfeld
840,2011-01-30,8.7,38.0,911.7,-6.1,78.0,1.7,-12.6,Carlsfeld
840,2011-01-31,8.8,38.0,915.0,-4.9,68.0,1.6,-10.4,Carlsfeld
840,2011-02-01,8.9,37.0,916.3,-5.0,70.0,4.4,-10.7,Carlsfeld
840,2011-02-02,2.4,36.0,919.6,-6.1,94.0,-0.3,-10.0,Carlsfeld
840,2011-02-03,0.0,36.0,918.4,-4.2,96.0,-1.9,-7.2,Carlsfeld
840,2011-02-04,0.0,40.0,915.8,-1.2,100.0,1.7,-4.1,Carlsfeld
840,2011-02-05,0.0,34.0,914.8,2.5,92.0,3.2,1.7,Carlsfeld
840,2011-02-06,3.4,22.0,917.3,3.5,86.0,5.4,2.4,Carlsfeld
840,2011-02-07,8.9,16.0,915.2,3.2,58.0,8.2,-2.3,Carlsfeld
840,2011-02-08,3.8,16.0,914.9,1.1,77.0,5.0,-4.8,Carlsfeld
840,2011-02-09,8.9,16.0,917.4,-2.5,80.0,4.3,-7.3,Carlsfeld
840,2011-02-10,3.1,16.0,913.5,0.0,82.0,3.9,-3.4,Carlsfeld
840,2011-02-11,0.0,13.0,906.4,3.3,99.0,4.4,-1.8,Carlsfeld
840,2011-02-12,0.3,9.0,911.3,-4.6,91.0,-1.8,-5.7,Carlsfeld
840,2011-02-13,0.0,9.0,907.5,-3.3,97.0,-1.9,-5.0,Carlsfeld
840,2011-02-14,0.0,10.0,905.4,-2.7,99.0,-1.3,-3.4,Carlsfeld
840,2011-02-15,0.0,9.0,899.5,-4.5,98.0,-2.9,-6.3,Carlsfeld
840,2011-02-16,2.9,9.0,898.1,-4.2,93.0,1.2,-6.5,Carlsfeld
840,2011-02-17,0.0,10.0,898.6,-3.2,99.0,-1.2,-5.8,Carlsfeld
840,2011-02-18,0.0,10.0,906.6,-4.1,99.0,-2.6,-5.1,Carlsfeld
840,2011-02-19,0.0,12.0,910.2,-5.7,98.0,-4.8,-7.5,Carlsfeld
840,2011-02-20,0.0,12.0,910.3,-9.0,94.0,-7.3,-13.3,Carlsfeld
840,2011-02-21,6.1,12.0,910.0,-12.2,90.0,-7.1,-17.5,Carlsfeld
840,2011-02-22,6.3,11.0,909.8,-13.2,89.0,-8.1,-18.0,Carlsfeld
840,2011-02-23,9.9,12.0,916.3,-11.8,83.0,-3.6,-17.9,Carlsfeld
840,2011-02-24,7.0,12.0,919.1,-5.9,65.0,-0.3,-12.5,Carlsfeld
840,2011-02-25,9.7,12.0,921.7,-5.0,50.0,2.0,-12.1,Carlsfeld
840,2011-02-26,10.0,12.0,913.8,-3.6,58.0,2.0,-8.1,Carlsfeld
840,2011-02-27,0.0,12.0,908.0,-2.5,92.0,0.3,-6.0,Carlsfeld
840,2011-02-28,5.0,10.0,917.5,0.0,87.0,4.8,-4.1,Carlsfeld
840,2011-03-01,10.1,11.0,923.8,-0.1,66.0,4.5,-4.0,Carlsfeld
840,2011-03-02,10.5,11.0,924.4,-0.9,36.0,3.4,-5.3,Carlsfeld
840,2011-03-03,3.3,10.0,922.0,-3.8,76.0,-1.1,-6.2,Carlsfeld
840,2011-03-04,10.4,10.0,922.2,-0.8,81.0,8.8,-7.1,Carlsfeld
840,2011-03-05,9.2,9.0,916.6,-1.5,81.0,4.8,-6.0,Carlsfeld
840,2011-03-06,6.2,9.0,918.7,-4.5,78.0,-1.0,-10.3,Carlsfeld
840,2011-03-07,10.8,9.0,926.0,-6.0,51.0,-0.4,-14.3,Carlsfeld
840,2011-03-08,10.8,8.0,920.5,-1.4,35.0,4.7,-6.8,Carlsfeld
840,2011-03-09,8.7,8.0,912.7,3.2,68.0,8.3,-2.9,Carlsfeld
840,2011-03-10,1.9,5.0,909.9,2.3,80.0,4.6,0.5,Carlsfeld
840,2011-03-11,0.0,2.0,911.1,2.7,81.0,4.4,-0.3,Carlsfeld
840,2011-03-12,9.9,1.0,908.2,3.8,74.0,8.4,-1.5,Carlsfeld
840,2011-03-13,2.0,0.0,904.5,6.1,64.0,9.8,0.3,Carlsfeld
840,2011-03-14,0.4,0.0,911.0,6.0,79.0,8.7,4.2,Carlsfeld
840,2011-03-15,8.4,0.0,913.6,6.4,81.0,10.7,2.6,Carlsfeld
840,2011-03-16,0.0,0.0,906.2,5.7,92.0,8.9,3.8,Carlsfeld
840,2011-03-17,0.0,0.0,900.6,3.5,99.0,5.9,-1.0,Carlsfeld
840,2011-03-18,0.0,0.0,911.5,-0.5,100.0,0.3,-1.4,Carlsfeld
840,2011-03-19,4.5,0.0,921.5,-1.6,94.0,0.7,-4.4,Carlsfeld
840,2011-03-20,2.2,0.0,925.7,-2.4,90.0,2.1,-6.6,Carlsfeld
840,2011-03-21,11.4,0.0,927.8,-0.3,78.0,7.7,-6.6,Carlsfeld
840,2011-03-22,11.5,0.0,929.2,2.6,67.0,10.2,-4.4,Carlsfeld
840,2011-03-23,7.8,0.0,930.4,3.9,73.0,9.1,0.2,Carlsfeld
840,2011-03-24,10.9,0.0,926.9,4.0,69.0,10.7,-1.4,Carlsfeld
840,2011-03-25,7.0,0.0,914.0,5.1,81.0,11.7,-0.8,Carlsfeld
840,2011-03-26,0.0,0.0,909.2,0.2,93.0,2.3,-3.2,Carlsfeld
840,2011-03-27,5.8,0.0,909.4,0.3,81.0,6.0,-4.1,Carlsfeld
840,2011-03-28,5.5,0.0,908.4,2.0,74.0,7.7,-2.8,Carlsfeld
840,2011-03-29,11.7,0.0,911.2,3.3,67.0,11.8,-4.6,Carlsfeld
840,2011-03-30,7.7,0.0,912.0,6.3,66.0,12.5,0.7,Carlsfeld
840,2011-03-31,0.2,0.0,913.8,6.4,91.0,8.9,3.8,Carlsfeld
840,2011-04-01,2.6,0.0,917.6,8.8,88.0,11.9,7.0,Carlsfeld
840,2011-04-02,9.5,0.0,916.3,11.0,80.0,16.8,5.8,Carlsfeld
840,2011-04-03,11.0,0.0,910.4,12.7,67.0,18.6,6.2,Carlsfeld
840,2011-04-04,0.0,0.0,913.5,5.4,96.0,9.3,1.7,Carlsfeld
840,2011-04-05,5.5,0.0,920.3,5.3,80.0,9.6,-0.2,Carlsfeld
840,2011-04-06,1.0,0.0,922.1,8.8,88.0,12.2,5.2,Carlsfeld
840,2011-04-07,7.8,0.0,917.9,11.7,79.0,17.9,4.3,Carlsfeld
840,2011-04-08,5.6,0.0,915.3,6.2,75.0,12.2,0.5,Carlsfeld
840,2011-04-09,7.4,0.0,915.7,4.2,77.0,8.9,1.2,Carlsfeld
840,2011-04-10,11.5,0.0,919.0,5.2,70.0,11.6,-2.6,Carlsfeld
840,2011-04-11,10.1,0.0,916.5,8.9,64.0,14.8,0.2,Carlsfeld
840,2011-04-12,1.9,0.0,911.0,4.2,83.0,10.7,-0.6,Carlsfeld
840,2011-04-13,0.0,0.0,910.4,-0.4,94.0,0.6,-1.2,Carlsfeld
840,2011-04-14,1.1,0.0,911.8,0.0,95.0,2.9,-2.1,Carlsfeld
840,2011-04-15,0.1,0.0,915.0,1.7,94.0,4.0,0.4,Carlsfeld
840,2011-04-16,1.0,0.0,917.5,3.9,81.0,7.1,1.0,Carlsfeld
840,2011-04-17,0.1,0.0,919.8,5.1,69.0,8.7,0.3,Carlsfeld
840,2011-04-18,12.1,0.0,918.2,6.8,61.0,12.2,0.7,Carlsfeld
840,2011-04-19,12.9,0.0,915.0,8.8,57.0,14.1,3.6,Carlsfeld
840,2011-04-20,12.8,0.0,914.5,10.8,61.0,17.3,4.7,Carlsfeld
840,2011-04-21,9.0,0.0,914.0,12.0,59.0,18.4,4.3,Carlsfeld
840,2011-04-22,12.9,0.0,911.0,13.6,50.0,18.7,7.5,Carlsfeld
840,2011-04-23,12.9,0.0,910.3,13.5,48.0,18.3,6.3,Carlsfeld
840,2011-04-24,12.8,0.0,913.5,10.9,54.0,16.1,3.2,Carlsfeld
840,2011-04-25,7.0,0.0,915.5,6.1,76.0,9.8,0.8,Carlsfeld
840,2011-04-26,0.0,0.0,913.6,5.6,96.0,7.3,3.8,Carlsfeld
840,2011-04-27,2.0,0.0,912.6,7.4,87.0,11.0,3.0,Carlsfeld
840,2011-04-28,6.0,0.0,911.3,9.9,75.0,15.2,5.6,Carlsfeld
840,2011-04-29,6.8,0.0,909.7,11.3,62.0,16.6,7.3,Carlsfeld
840,2011-04-30,7.7,0.0,907.3,9.7,74.0,14.9,5.3,Carlsfeld
840,2011-10-01,11.1,0.0,925.0,16.4,55.0,21.8,10.6,Carlsfeld
840,2011-10-02,11.1,0.0,923.3,14.7,62.0,22.0,8.1,Carlsfeld
840,2011-10-03,10.6,0.0,920.3,14.3,76.0,20.2,8.4,Carlsfeld
840,2011-10-04,10.5,0.0,918.6,14.9,72.0,18.6,11.7,Carlsfeld
840,2011-10-05,0.0,0.0,917.8,11.6,90.0,12.8,10.6,Carlsfeld
840,2011-10-06,6.2,0.0,909.6,10.5,85.0,14.9,4.3,Carlsfeld
840,2011-10-07,2.2,0.0,905.5,4.0,96.0,6.4,2.5,Carlsfeld
840,2011-10-08,0.5,0.0,906.2,2.1,98.0,4.3,0.5,Carlsfeld
840,2011-10-09,7.0,0.0,914.7,2.1,91.0,6.1,-0.2,Carlsfeld
840,2011-10-10,0.0,0.0,911.9,7.9,99.0,12.0,2.6,Carlsfeld
840,2011-10-11,0.0,0.0,912.5,10.0,99.0,10.7,9.5,Carlsfeld
840,2011-10-12,0.0,0.0,913.8,5.1,99.0,10.0,3.7,Carlsfeld
840,2011-10-13,2.1,0.0,921.5,3.7,92.0,5.9,2.0,Carlsfeld
840,2011-10-14,7.4,0.0,926.8,1.3,87.0,5.6,-2.1,Carlsfeld
840,2011-10-15,10.1,0.0,925.8,2.5,70.0,8.9,-2.3,Carlsfeld
840,2011-10-16,10.0,0.0,922.9,3.9,74.0,9.6,0.3,Carlsfeld
840,2011-10-17,10.0,0.0,918.2,5.1,68.0,11.2,0.5,Carlsfeld
840,2011-10-18,5.2,0.0,910.4,7.1,88.0,11.6,3.4,Carlsfeld
840,2011-10-19,0.0,0.0,910.8,1.9,95.0,3.4,0.9,Carlsfeld
840,2011-10-20,2.6,0.0,917.6,0.9,94.0,4.2,-1.4,Carlsfeld
840,2011-10-21,6.7,1.0,922.1,0.3,91.0,5.8,-2.8,Carlsfeld
840,2011-10-22,9.7,0.0,919.8,0.6,81.0,4.7,-2.1,Carlsfeld
840,2011-10-23,8.3,0.0,915.9,1.9,88.0,5.4,-0.3,Carlsfeld
840,2011-10-24,0.0,0.0,910.9,5.0,91.0,6.8,2.6,Carlsfeld
840,2011-10-25,0.9,0.0,905.7,4.8,90.0,6.2,3.7,Carlsfeld
840,2011-10-26,0.0,0.0,911.3,6.6,96.0,7.9,5.7,Carlsfeld
840,2011-10-27,0.0,0.0,914.4,5.8,100.0,7.1,4.2,Carlsfeld
840,2011-10-28,6.6,0.0,919.9,6.1,93.0,12.2,2.9,Carlsfeld
840,2011-10-29,8.7,0.0,922.0,7.7,89.0,14.1,3.3,Carlsfeld
840,2011-10-30,0.6,0.0,919.2,8.3,88.0,11.9,5.3,Carlsfeld
840,2011-10-31,5.7,0.0,917.5,8.6,91.0,13.7,5.7,Carlsfeld
840,2011-11-01,0.9,0.0,914.3,4.4,95.0,6.7,0.1,Carlsfeld
840,2011-11-02,9.1,0.0,913.2,5.6,90.0,14.2,1.0,Carlsfeld
840,2011-11-03,8.9,0.0,908.0,4.6,79.0,12.3,0.6,Carlsfeld
840,2011-11-04,4.8,0.0,905.8,3.2,92.0,9.7,0.6,Carlsfeld
840,2011-11-05,5.8,0.0,907.1,7.7,74.0,13.7,4.2,Carlsfeld
840,2011-11-06,5.7,0.0,910.8,6.9,93.0,9.4,5.9,Carlsfeld
840,2011-11-07,6.8,0.0,914.2,7.7,76.0,11.6,4.8,Carlsfeld
840,2011-11-08,6.9,0.0,915.9,4.3,93.0,9.5,2.7,Carlsfeld
840,2011-11-09,8.8,0.0,917.5,4.9,86.0,14.6,-1.4,Carlsfeld
840,2011-11-10,2.2,0.0,918.5,2.0,97.0,6.1,-1.2,Carlsfeld
840,2011-11-11,4.0,0.0,920.6,-1.9,88.0,-0.6,-3.1,Carlsfeld
840,2011-11-12,8.4,0.0,925.9,-0.1,82.0,6.2,-4.3,Carlsfeld
840,2011-11-13,8.7,0.0,927.7,6.0,42.0,11.3,1.9,Carlsfeld
840,2011-11-14,7.7,0.0,921.9,4.6,59.0,11.5,-1.9,Carlsfeld
840,2011-11-15,8.3,0.0,917.5,2.2,63.0,10.9,-1.8,Carlsfeld
840,2011-11-16,8.6,0.0,917.0,1.6,63.0,6.8,-2.1,Carlsfeld
840,2011-11-17,4.8,0.0,916.6,-2.7,93.0,2.4,-6.0,Carlsfeld
840,2011-11-18,3.3,0.0,918.7,3.9,89.0,8.2,1.5,Carlsfeld
840,2011-11-19,0.6,0.0,917.9,2.9,82.0,6.0,-0.6,Carlsfeld
840,2011-11-20,0.0,0.0,917.0,0.8,94.0,3.4,-1.1,Carlsfeld
840,2011-11-21,0.0,0.0,914.7,5.3,76.0,9.2,2.4,Carlsfeld
840,2011-11-22,7.8,0.0,915.8,5.1,76.0,11.6,0.9,Carlsfeld
840,2011-11-23,8.1,0.0,921.5,3.0,79.0,9.7,-0.9,Carlsfeld
840,2011-11-24,6.5,0.0,926.0,2.7,82.0,9.3,-1.2,Carlsfeld
840,2011-11-25,7.9,0.0,921.1,3.4,75.0,7.1,-0.6,Carlsfeld
840,2011-11-26,0.0,0.0,921.6,0.0,98.0,1.1,-1.0,Carlsfeld
840,2011-11-27,7.0,0.0,915.1,2.1,87.0,6.0,-0.3,Carlsfeld
840,2011-11-28,4.9,0.0,921.2,1.5,84.0,5.3,-0.3,Carlsfeld
840,2011-11-29,7.8,0.0,916.3,1.3,79.0,5.9,-0.8,Carlsfeld
840,2011-11-30,0.0,0.0,919.9,2.1,95.0,4.7,-3.4,Carlsfeld
840,2011-12-01,0.0,0.0,915.5,1.4,92.0,4.1,-1.4,Carlsfeld
840,2011-12-02,4.8,0.0,908.4,3.7,88.0,7.3,-0.7,Carlsfeld
840,2011-12-03,0.0,0.0,905.3,0.8,95.0,2.7,-0.6,Carlsfeld
840,2011-12-04,0.0,0.0,897.9,3.2,98.0,5.6,1.3,Carlsfeld
840,2011-12-05,0.0,5.0,896.2,-1.2,96.0,1.3,-2.8,Carlsfeld
840,2011-12-06,0.3,8.0,901.4,-2.2,94.0,-1.8,-2.8,Carlsfeld
840,2011-12-07,0.0,8.0,899.4,-1.3,96.0,-0.2,-2.2,Carlsfeld
840,2011-12-08,0.0,9.0,910.1,-1.1,93.0,0.3,-1.6,Carlsfeld
840,2011-12-09,0.0,8.0,904.3,0.4,96.0,3.7,-2.6,Carlsfeld
840,2011-12-10,1.2,4.0,907.6,-2.4,92.0,-1.3,-4.6,Carlsfeld
840,2011-12-11,6.5,6.0,910.8,-3.9,92.0,-0.8,-7.8,Carlsfeld
840,2011-12-12,0.3,6.0,905.6,0.5,98.0,1.7,-1.1,Carlsfeld
840,2011-12-13,0.0,4.0,903.1,-0.2,95.0,1.9,-2.0,Carlsfeld
840,2011-12-14,0.0,3.0,901.2,2.1,96.0,3.7,-0.1,Carlsfeld
840,2011-12-15,0.0,0.0,902.9,-0.6,95.0,-0.1,-1.1,Carlsfeld
840,2011-12-16,0.0,1.0,882.8,-0.1,97.0,3.1,-1.3,Carlsfeld
840,2011-12-17,0.0,9.0,891.8,-2.0,97.0,-1.3,-2.5,Carlsfeld
840,2011-12-18,0.0,13.0,901.7,-3.1,95.0,-2.1,-4.4,Carlsfeld
840,2011-12-19,0.3,18.0,909.6,-4.7,94.0,-4.2,-5.7,Carlsfeld
840,2011-12-20,1.0,17.0,904.5,-5.1,93.0,-2.5,-6.5,Carlsfeld
840,2011-12-21,0.0,22.0,907.6,-1.8,99.0,-1.3,-2.6,Carlsfeld
840,2011-12-22,0.0,27.0,914.3,-0.9,99.0,0.6,-2.1,Carlsfeld
840,2011-12-23,0.0,23.0,914.8,2.1,100.0,3.2,0.5,Carlsfeld
840,2011-12-24,0.0,15.0,912.1,-0.2,99.0,1.4,-1.9,Carlsfeld
840,2011-12-25,0.0,23.0,923.8,-0.8,98.0,0.7,-2.3,Carlsfeld
840,2011-12-26,0.0,22.0,928.2,1.9,100.0,3.0,0.6,Carlsfeld
840,2011-12-27,0.2,15.0,928.5,1.7,100.0,2.3,0.9,Carlsfeld
840,2011-12-28,0.0,13.0,919.7,0.0,100.0,0.9,-1.1,Carlsfeld
840,2011-12-29,0.0,12.0,911.8,-1.1,96.0,-0.1,-2.0,Carlsfeld
840,2011-12-30,0.0,12.0,902.4,-2.0,97.0,-1.1,-2.7,Carlsfeld
840,2011-12-31,0.3,20.0,907.7,-2.2,96.0,0.8,-3.3,Carlsfeld
840,2012-01-01,0.0,19.0,909.2,4.4,100.0,6.1,0.6,Carlsfeld
840,2012-01-02,0.0,3.0,906.3,4.2,99.0,6.1,0.9,Carlsfeld
840,2012-01-03,1.0,0.0,910.3,0.8,90.0,4.0,-1.1,Carlsfeld
840,2012-01-04,0.0,0.0,906.2,0.4,92.0,4.3,-1.2,Carlsfeld
840,2012-01-05,0.0,0.0,888.3,-0.8,96.0,0.6,-2.2,Carlsfeld
840,2012-01-06,0.2,11.0,902.1,-2.4,96.0,-1.7,-3.5,Carlsfeld
840,2012-01-07,0.0,11.0,907.9,-1.4,98.0,-0.3,-2.7,Carlsfeld
840,2012-01-08,0.0,23.0,909.8,-1.0,99.0,-0.6,-1.4,Carlsfeld
840,2012-01-09,0.0,31.0,917.0,-1.0,99.0,0.3,-2.0,Carlsfeld
840,2012-01-10,0.9,34.0,922.4,-0.2,97.0,0.6,-1.1,Carlsfeld
840,2012-01-11,0.0,31.0,924.2,0.4,97.0,1.2,-0.8,Carlsfeld
840,2012-01-12,0.0,28.0,915.9,0.9,100.0,2.0,-1.2,Carlsfeld
840,2012-01-13,0.0,22.0,911.7,-2.6,98.0,-1.2,-3.4,Carlsfeld
840,2012-01-14,0.4,28.0,914.1,-3.7,95.0,-2.7,-5.0,Carlsfeld
840,2012-01-15,0.6,26.0,915.8,-6.0,93.0,-5.0,-7.4,Carlsfeld
840,2012-01-16,0.0,26.0,917.8,-6.1,93.0,-4.3,-8.2,Carlsfeld
840,2012-01-17,0.0,28.0,919.5,-4.1,97.0,-3.5,-6.5,Carlsfeld
840,2012-01-18,7.6,28.0,920.2,-3.9,79.0,-0.1,-8.2,Carlsfeld
840,2012-01-19,0.0,35.0,909.5,0.1,98.0,2.9,-1.6,Carlsfeld
840,2012-01-20,0.0,41.0,904.9,-2.6,95.0,-0.8,-4.4,Carlsfeld
840,2012-01-21,0.0,40.0,902.0,-2.0,97.0,1.6,-3.9,Carlsfeld
840,2012-01-22,0.0,45.0,898.9,-0.7,96.0,0.5,-1.4,Carlsfeld
840,2012-01-23,0.0,48.0,906.0,-1.2,97.0,-0.2,-2.3,Carlsfeld
840,2012-01-24,0.0,56.0,910.7,-2.6,98.0,-2.2,-3.0,Carlsfeld
840,2012-01-27,0.7,62.0,916.5,-6.2,86.0,-3.4,-8.4,Carlsfeld
840,2012-01-28,0.0,62.0,918.8,-5.2,93.0,-3.3,-7.3,Carlsfeld
840,2012-01-29,3.0,63.0,918.6,-6.1,90.0,-4.6,-7.8,Carlsfeld
840,2012-01-30,7.4,60.0,918.0,-7.6,74.0,-5.3,-9.0,Carlsfeld
840,2012-01-31,8.6,58.0,916.1,-9.1,69.0,-7.1,-10.9,Carlsfeld
840,2012-02-01,8.8,56.0,917.9,-12.1,69.0,-8.1,-16.4,Carlsfeld
840,2012-02-02,8.8,56.0,919.1,-15.1,57.0,-11.3,-21.7,Carlsfeld
840,2012-02-03,8.8,56.0,921.3,-16.5,72.0,-10.5,-22.6,Carlsfeld
840,2012-02-04,0.6,56.0,923.7,-17.0,86.0,-14.6,-22.7,Carlsfeld
840,2012-02-05,6.1,56.0,921.7,-17.8,78.0,-12.9,-23.5,Carlsfeld
840,2012-02-06,8.8,56.0,921.0,-19.4,74.0,-14.0,-24.5,Carlsfeld
840,2012-02-07,1.5,57.0,921.9,-17.4,87.0,-15.1,-19.9,Carlsfeld
840,2012-02-08,8.0,56.0,924.5,-13.4,90.0,-8.4,-16.0,Carlsfeld
840,2012-02-09,0.0,57.0,920.2,-11.9,91.0,-9.8,-16.1,Carlsfeld
840,2012-02-10,4.7,74.0,924.4,-15.5,88.0,-11.2,-19.8,Carlsfeld
840,2012-02-11,7.9,68.0,920.9,-17.5,85.0,-13.1,-21.1,Carlsfeld
840,2012-02-12,9.3,64.0,918.3,-12.1,78.0,-4.0,-19.6,Carlsfeld
840,2012-02-13,0.0,63.0,911.3,-8.4,94.0,-6.9,-10.3,Carlsfeld
840,2012-02-14,0.0,61.0,905.7,-6.2,96.0,-3.8,-8.9,Carlsfeld
840,2012-02-15,0.0,63.0,896.5,-3.4,95.0,-2.4,-5.1,Carlsfeld
840,2012-02-16,3.0,64.0,911.9,-4.7,90.0,-2.2,-6.6,Carlsfeld
840,2012-02-17,0.0,73.0,912.7,-0.6,99.0,0.0,-2.1,Carlsfeld
840,2012-02-18,0.2,70.0,910.9,-0.1,98.0,0.6,-1.1,Carlsfeld
840,2012-02-19,0.1,71.0,908.9,-1.6,97.0,0.4,-3.8,Carlsfeld
840,2012-02-20,2.7,73.0,923.0,-5.4,92.0,-2.5,-9.8,Carlsfeld
840,2012-02-21,3.1,71.0,922.4,-4.0,91.0,-0.8,-8.3,Carlsfeld
840,2012-02-22,5.6,72.0,921.6,0.4,95.0,3.0,-0.8,Carlsfeld
840,2012-02-23,0.0,69.0,915.0,0.3,92.0,2.6,-1.2,Carlsfeld
840,2012-02-24,0.1,65.0,916.5,3.2,100.0,4.5,1.8,Carlsfeld
840,2012-02-25,2.6,55.0,914.5,0.8,92.0,3.7,-0.7,Carlsfeld
840,2012-02-26,0.6,54.0,913.8,-1.8,95.0,-0.7,-4.3,Carlsfeld
840,2012-02-27,0.5,58.0,917.1,-2.6,93.0,0.0,-6.2,Carlsfeld
840,2012-02-28,0.0,60.0,914.8,1.2,100.0,3.8,-0.7,Carlsfeld
840,2012-02-29,0.0,51.0,917.9,4.9,100.0,6.0,3.7,Carlsfeld
840,2012-03-01,1.5,45.0,919.7,5.4,100.0,7.1,3.7,Carlsfeld
840,2012-03-02,3.8,37.0,920.6,3.1,96.0,7.0,-0.6,Carlsfeld
840,2012-03-03,6.8,34.0,919.0,1.0,80.0,4.3,-1.6,Carlsfeld
840,2012-03-04,0.0,33.0,915.7,1.4,73.0,3.5,-1.0,Carlsfeld
840,2012-03-05,5.6,32.0,913.3,-0.4,67.0,3.0,-1.8,Carlsfeld
840,2012-03-06,7.5,31.0,918.6,-0.6,78.0,4.0,-4.1,Carlsfeld
840,2012-03-07,7.6,31.0,915.8,-0.3,63.0,3.6,-4.8,Carlsfeld
840,2012-03-08,0.2,34.0,915.1,-1.0,95.0,0.4,-1.9,Carlsfeld
840,2012-03-09,6.7,37.0,928.1,-0.4,85.0,3.7,-3.2,Carlsfeld
